"","x","y","ID","SA"
"281344941437628533932034807933157547475",785.125436484814,2440.33230136707,"",""
"83161216943995330834171725979442483397",837.235437836498,2364.94829941168,"",""
"85007970193395358717443525413582317746",838.693437874317,2287.78229741007,"",""
"85555262221618486417577561809513397245",885.025439076126,2343.564298857,"",""
"90153733577061613742242379797912309577",792.577436678112,2421.48630087823,"",""
"90584488304950240486601798257952117178",833.401437737048,2415.06030071154,"",""
"94490410145474320628592746031042020542",837.343437839299,2408.25630053505,"",""
"99602424059765535253320986181054825780",847.603438105434,2391.94830011204,"",""
"110887136188723493186676014808394782196",848.003014411777,2558.68643984199,"",""
"121679996539311850450709843218446689031",814.361013539135,2546.75243953243,"",""
"127758165445910485436645912989800078114",773.969012491405,2614.30644128472,"",""
"131317952366320480563019023255497055914",854.483014579862,2514.352438692,"",""
"131322183371238724672433988694048009630",839.03901417926,2671.60044277087,"",""
"157608796691181706302232328719674113406",764.033012233675,2553.01643969491,"",""
"180478450530544701745096062371815813494",805.289013303816,2659.28844245151,"",""
"194536357254616485799330007618536914657",864.419014837593,2678.89044295996,"",""
"230364043435635536626741464067596293373",862.961014799774,2628.0224416405,"",""
"24689829295700535836219598178430004011",760.955012153834,2603.56044100598,"",""
"257304458352048268217582732958790312768",839.471014190465,2644.54644206911,"",""
"273196018022575862568599833545741726074",857.885014668107,2488.75643802807,"",""
"294581605388286680651282183589138595023",870.251014988869,2635.31244182959,"",""
"302840953467766796693187553932177831894",827.753013886511,2500.63643833622,"",""
"303615246236279861754539836933833675065",829.427013929933,2566.67844004929,"",""
"316155594084670735587067613453446430893",870.791015002877,2603.99244101718,"",""
"319675353216157020856271574165993593525",791.789012953639,2562.08843993023,"",""
"323211187347733128644518107586681673298",875.65101512894,2531.95643914863,"",""
"331589530738125052205517932173282962586",718.133011043072,2649.13644218817,"",""
"337293628867480734300391545539523217105",843.845014303923,2568.73044010252,"",""
"7030692448731006799432098908779870861",861.287014756352,2653.61844230443,"",""
"94504491608016142713995735232989301528",684.383010167629,2681.96304303966,"",""
"122548094926727798573053821434948908295",876.821776509285,2843.79122716933,"",""
"131626045393408528482328918579277529017",680.207771409303,2766.03122515231,"",""
"133493135222076343168553719315263616923",716.711772356182,2757.1212249212,"",""
"148320324677099694566716616702674446154",841.775775600225,2758.52522495762,"",""
"150708294379251486031350906566694250053",796.091774415225,2843.89922717214,"",""
"206930093006700233920294147447082893874",729.887772697955,2723.31722404435,"",""
"2190617372621441423777381651770398575",751.001773245633,2720.56322397292,"",""
"223014084486183929457921804836535211828",738.311772916466,2764.6272251159,"",""
"226757628771891546291293196782798953646",772.223773796111,2802.21122609079,"",""
"243152640139505752975827044756372509308",811.859774824232,2739.40922446176,"",""
"249614582618749204164957434636472012641",852.251775871962,2869.11722782627,"",""
"252488208262554532960567816002645653187",812.45377483964,2809.28522627428,"",""
"268056402859816617301038595798871890741",855.923775967211,2712.19322375581,"",""
"31933914230949051111737146188766186728",849.443775799125,2743.24322456121,"",""
"34947146324508536141415730747061896217",703.319772008806,2746.32122464105,"",""
"42805580307844049212353816207987561588",821.255775067955,2844.65522719175,"",""
"53199365939030938153224003359822284938",828.707775261253,2681.84522296861,"",""
"58159200753458436356165215458823793133",699.431771907955,2863.33922767639,"",""
"69411510121564338682267175798261513127",812.939774852246,2796.64922594652,"",""
"75839626603079568394867282137511568675",756.455773387104,2713.21922378242,"",""
"98368465340317694458133873822166633742",739.013772934675,2752.47722480074,"",""
"100422784549627127347297246671570894319",708.755418755114,3015.31025958806,"",""
"116154713001980442461591765285547721093",825.449421782047,3004.02425929531,"",""
"116326681400759689713700920560329136190",779.441420588642,2917.89425706118,"",""
"117595147176084848518478419221293076524",773.717420440167,3055.9722606428,"",""
"135391072383166836938204356741803576693",722.741419117898,3083.62026135996,"",""
"13619045297507024098966221149997514289",773.231420427561,2969.68025840446,"",""
"137149803210705122099105670005850189437",719.555419035256,2986.90625885129,"",""
"14083523227571344431879046791361106179",688.66741823405,2905.15025673062,"",""
"141125837493573653362265351247443408414",836.789422076195,2955.20825802907,"",""
"141221506164921900335471123322200799235",861.737422723323,3086.90886144526,"",""
"143638896427636560904882634532372161880",763.24142016843,2934.85025750101,"",""
"144052801539333096868429085569996379557",751.361419860274,3023.57225980237,"",""
